"","personal_star","review","url","title","category","total_star","location","label"
"1171","5","","https://place.map.kakao.com/12063452","명봉양꼬치","양꼬치","3.7","서울 광진구
","1"
"1172","5","“다시 한번 건대에 갈 수 있는 기회가 생긴다면 한 손에는 꿔바로우를 다른 한 손에는 칭따오를 들고 양꼬치 거리에서 이렇게 외칠테다.  명봉 헤럴드 트리뷴!”","https://place.map.kakao.com/12063452","명봉양꼬치","양꼬치","3.7","서울 광진구
","1"
"1173","4","양꼬치는 깔끔한 맛이고 요리들이 꽤 맛있어요","https://place.map.kakao.com/12063452","명봉양꼬치","양꼬치","3.7","서울 광진구
","1"
"1174","5","","https://place.map.kakao.com/12063452","명봉양꼬치","양꼬치","3.7","서울 광진구
","1"
"1175","5","","https://place.map.kakao.com/1749700949","고기대통령 본점","고기뷔페","4.1","서울 광진구
","1"
"1176","5","친절들하십니다 고기도 무뷔치고 괜춘","https://place.map.kakao.com/1749700949","고기대통령 본점","고기뷔페","4.1","서울 광진구
","1"
"1177","2","고기질은 그럭저럭 이거나 별로,  비냉은 일반고깃집 냉면보다 별로.  굳이 멀리까지 가서 먹을정도는 아니다.  직원들의 친절도는 높은편인듯. ","https://place.map.kakao.com/1749700949","고기대통령 본점","고기뷔페","4.1","서울 광진구
","0"
"1178","5","고기 맛있고 사장님 왕 친절 근데 삼겹살이 더 맛있다","https://place.map.kakao.com/1749700949","고기대통령 본점","고기뷔페","4.1","서울 광진구
","1"
"1179","5","무지성으로 고기를 쏟아넣고 싶다는 생각이 자주 들어 고기뷔페를 찾아다녔습니다. 아직까지 여기보다 괜찮은 뷔페를 못 봤어요. 고기뷔페 하면 질보다 양으로 승부하는 곳이라는 인식이 있지만 이곳은 질도 절대 떨어지지 않습니다. 게다가 직원분들도 매우 친절하셔서 먹는 시간이 전혀 불편하지가 않아요.","https://place.map.kakao.com/1749700949","고기대통령 본점","고기뷔페","4.1","서울 광진구
","1"
"1180","5","생각보다 아늑하고 좋앗어용 추운날이라 추웟던게문제엿지만...","https://place.map.kakao.com/15849177","건대사시미","회","3.1","서울 광진구
","1"
"1181","5","","https://place.map.kakao.com/15849177","건대사시미","회","3.1","서울 광진구
","1"
"1182","1","역시 서비스 퀄리티부터 노재팬 티내는 거지같은 가게","https://place.map.kakao.com/15849177","건대사시미","회","3.1","서울 광진구
","0"
"1183","1","개불친절 다신안감","https://place.map.kakao.com/15849177","건대사시미","회","3.1","서울 광진구
","0"
"1184","1","가게 직원이 주문 실수해서 고등어 구이를 안 만듬. 다시 만들어 달라니까 알겠다면서 30분 뒤에 이딴걸 내놓고 옴. 미안해서 서비스라는데 이게 서비스인지 엿먹이는 건지.. 이전에도 여러번 실수할때 많았는데 넘어갔으나 이젠 안감.. 그냥 가지말라면 가지마세요 다 이유가 있습니다.","https://place.map.kakao.com/15849177","건대사시미","회","3.1","서울 광진구
","0"
"1185","1","물통에 소주가 들어 있었는지 물 마시는데 술냄새 엄청나서 먹자마자 뱉음. 요리도 정말 형편 없었음. 한마디로 기본이 안된 집. ","https://place.map.kakao.com/26575482","매화반점 1호점","중화요리","3","서울 광진구
","0"
"1186","1","지인이 원해서 가 봤는데 양꼬치업장들이 많아서 기대했지만 완전히 당황했어요.. 양꼬치 고기는 오래 냉동했던 것을 사용하는지 내가 먹어 본 양고기 중에서 가장 질긴 양고기 였고 꿔바로우는 질기고 딱딱해서 이빨 나가는 줄 알았고요.... 그래도 사람들은 많은데 뭔가 매력이 있나봅니다.  아니면 여기 오는 사람들이 좋은 양고기를  못 먹어 봤거나..","https://place.map.kakao.com/26575482","매화반점 1호점","중화요리","3","서울 광진구
","0"
"1187","1","먹는 내내 무슨맛인지 이런걸 먹으러온게 너무 한심한생각이든다","https://place.map.kakao.com/26575482","매화반점 1호점","중화요리","3","서울 광진구
","0"
"1188","1","양꼬치 비계부위따로 뭉쳐있고 구워서 젓가락으로 빼낼때 고무줄마냥 늘어지고 안빠짐.. 싼재료쓰는거같구 꿔바로우도 생각햇던 바삭함이없고 눅눅하고 비계뭉친곳은 구역질나옴.. 가지튀김도 무슨 다 뭉개져서 눅눅..","https://place.map.kakao.com/26575482","매화반점 1호점","중화요리","3","서울 광진구
","0"
"1189","5","","https://place.map.kakao.com/26575482","매화반점 1호점","중화요리","3","서울 광진구
","1"
"1190","5","","https://place.map.kakao.com/12765080","라구뜨","뷔페","4","서울 광진구
","1"
"1191","4","","https://place.map.kakao.com/12765080","라구뜨","뷔페","4","서울 광진구
","1"
"1192","4","","https://place.map.kakao.com/12765080","라구뜨","뷔페","4","서울 광진구
","1"
"1193","4","대게는없었고 디저트는 후반부가면 떨어지면 그 종류는 더이상 안나오니 미리 챙겨야할듯. 회종류도 떨어지면 더이상 안나오지만 가짓수 적긴해도 맛있습니다.  친절하긴 한데 쿠폰결제하니 남직원분 ""아 이걸로 할게요""라고 말해서 조금 당황","https://place.map.kakao.com/12765080","라구뜨","뷔페","4","서울 광진구
","1"
"1194","1","","https://place.map.kakao.com/12765080","라구뜨","뷔페","4","서울 광진구
","0"
"1195","1","별점 반개는 못 주나요 여긴 직원이 없으면 홀 운영을 안 하나요? 전체 1/3만 테이블만 운영하고 5시 40분 에 갔는데 만석이라고 대기하라고 하네요. 대기 리스트도 없이 계속 기다리라고만 하네요.  결국에는 바 테이블로 지정받았는데, 기다렸다가 다른 테이블로 옮길 수 있냐고 물어보니 테이블 이동은 안된답니다.  사전에 이러한 후기 보고도 왔지만 맛 때문에...","https://place.map.kakao.com/1104977189","감성타코 건대점","멕시칸,브라질","2.8","서울 광진구
","0"
"1196","5","맛있고 정말 시끄러움","https://place.map.kakao.com/1104977189","감성타코 건대점","멕시칸,브라질","2.8","서울 광진구
","1"
"1197","5","첨 갔는디 진짜 맛있고, 친절하고 좋았어요. 평일 이른 저녁에 가서 웨이팅 없이 잘 먹고 왔습니다. 가게가 너무 넓고 사람이 많아질수록 직원분들이 좀 힘들겠다 싶었는데 그래도 괜찮을 정도로 와 음식이 괜찮네요. 고수 추가해서 팍팍 얹어 묵었어요. 아주 굿!","https://place.map.kakao.com/1104977189","감성타코 건대점","멕시칸,브라질","2.8","서울 광진구
","1"
"1198","4","","https://place.map.kakao.com/1104977189","감성타코 건대점","멕시칸,브라질","2.8","서울 광진구
","1"
"1199","3","결론: 한 번쯤 가볼 만하지만 단골이 되기엔 부족한 무난한 식당   감성 그릴드 파히따 시켰고 둘이 먹기 부족하지 않은 양.  1. 편했던 점 - 돌아다니며 또띠아, 소스 리필해주시는 직원 - 친절한 직원  2. 불편했던 점 - 웨이팅할 때 자리 이석할 수 없는 시스템 - 불 조절 불가 - 직원을 부를 수가 없어 사람 많고 시끄러운 장소에서 계속 손을 들고...","https://place.map.kakao.com/1104977189","감성타코 건대점","멕시칸,브라질","2.8","서울 광진구
","0"
"1200","5","","https://place.map.kakao.com/22651193","화기애애 건대점","육류,고기","4.5","서울 광진구
","1"
"1201","5","존맛… 그자체ㅠㅠ… 여기는 별점5개를 안줄수가 없다 개인화로에, 계란찜 김치찌개 무한리필인데 계란찜 맛 진짜 환상이고, 고기도 대존맛.. ㅠㅠㅠ 건대에 고깃집 가야되면 무조건 여기로 와야해요ㅠ 중년 여성분에 앞치마 두루시고 있으신분이 사장님으로 추정되는데, 계란찜이나 찌개나, 밑반찬 그냥 떨어져가면 계속 갖다주심.. 그냥 엄청 친절해요","https://place.map.kakao.com/22651193","화기애애 건대점","육류,고기","4.5","서울 광진구
","1"
"1202","5","맛 서비스 가격 이 중 하나도 못잡은 곳 허다하다. 여기는 이 모두를 잡았다. 한 마디로 완벽.","https://place.map.kakao.com/22651193","화기애애 건대점","육류,고기","4.5","서울 광진구
","1"
"1203","5","","https://place.map.kakao.com/22651193","화기애애 건대점","육류,고기","4.5","서울 광진구
","1"
"1204","4","","https://place.map.kakao.com/22651193","화기애애 건대점","육류,고기","4.5","서울 광진구
","1"
"1205","1","파스타가.. 트러플인데 향 조금나고 감칠맛없이 시판 크림에 그냥 버무린맛 그냥 6천원-8천원 맛...  절대 이가격엔 사먹지 못할맛임 그래도 나름 가격대있는 곳이라 온건데 역시 체인점은 걸러야될듯","https://place.map.kakao.com/1359276887","마초쉐프 건대점","이탈리안","2.9","서울 광진구
","0"
"1206","4","남자직원분 뭔가 엉성하시지만ㅎㅎ 친절해요 음식도 맛있고 평이 안좋아서 걱정했는데 전 좋았습니다","https://place.map.kakao.com/1359276887","마초쉐프 건대점","이탈리안","2.9","서울 광진구
","1"
"1207","1","","https://place.map.kakao.com/1359276887","마초쉐프 건대점","이탈리안","2.9","서울 광진구
","0"
"1208","4","리뷰보고 걱정 많이하고 갔는데  생각보다 맛있기도 했고 직원분들도 진짜  친절하셔서 기분좋게 잘 먹고 왔음  굿굿 ","https://place.map.kakao.com/1359276887","마초쉐프 건대점","이탈리안","2.9","서울 광진구
","1"
"1209","2","물병 더러워요 위생이 걱정됨.. 맛은 그냥 그래요","https://place.map.kakao.com/1359276887","마초쉐프 건대점","이탈리안","2.9","서울 광진구
","0"
"1210","4","","https://place.map.kakao.com/220597413","몽탄","갈비","3.3","서울 용산구
","1"
"1211","3","한 번은 갈 만하지만... 글쎄... 굳이 이 돈 주고 이 시간 써가면서...? 맛도 평범...","https://place.map.kakao.com/220597413","몽탄","갈비","3.3","서울 용산구
","0"
"1212","5","웨이팅 대행 필요하신 경우, 아래 카톡 주소로 문의주시면 착오없이 예약 가능합니다.  https://open.kakao.com/o/sCXIWoJd","https://place.map.kakao.com/220597413","몽탄","갈비","3.3","서울 용산구
","1"
"1213","4","깔끔한 기본 반찬 좋아요. 고기는 물론 훌륭하고요. 그렇지만 대기가 어마어마해요. 그래서 진짜 큰 맘 먹고 가는 거 아님 또 가진 않을 것 같아요. 그래서 별 하나 뺐어요 ","https://place.map.kakao.com/220597413","몽탄","갈비","3.3","서울 용산구
","1"
"1214","4","아침 10시에 줄서서 예약하고 오후2시쯤에 먹었는데,음식 맛은 있어요ㅎ근데 예약시스템 제발 쫌 바꿨으면 좋겠네요ㅎ 기다리다 지쳐요ㅎ환기도 안되서 직원분이 고기 구워주시는데 연기때문에 기침을 하시더라구요..","https://place.map.kakao.com/220597413","몽탄","갈비","3.3","서울 용산구
","1"
"1215","1","제가 08년부터 문배동육칼 방문했습니다. 육칼1인분,육개장1인분 시키면 항상 면을 한 곳에 몰아서 줍니다.그러면 기본 면과 소자 면이 섞여서 일행과 나눠먹기 어려워서 처음으로 부탁드렸습니다ㅡ따로 달라구요.그게 어려운 부탁인지..어이없다는 듯이 비아냥거리시더군요..제가 재차 부탁하니깐 그때서야 주방에 전달했구요.그리고 면 받은 후에 어느게 기본이고 어느게 소...","https://place.map.kakao.com/24188406","문배동육칼 본점","국수","3","서울 용산구
","0"
"1216","1","내돈 내고 하루종일 기분더럽고 열받고 싶으면 가서 먹기 좋은곳 서비스도 엉망이지만 손님한테 화내고 음식을  던지다 시피 하는곳은 살다살다 처음 맛은 평균이지만 서비스 친절 여튼 그거 하나로 평점 깍아먹는곳~~ 두번 안감 돈주고 사먹으라고 가라고 해도 안감","https://place.map.kakao.com/24188406","문배동육칼 본점","국수","3","서울 용산구
","0"
"1217","4","음식이 빠르게 나와서 호로록 먹었어요 해장으로 좋네요 가격은 좀 세다고 생각됨","https://place.map.kakao.com/24188406","문배동육칼 본점","국수","3","서울 용산구
","1"
"1218","1","기분더럽네 일을하기싫으면 집에있고 사람써서장사해라 돈내고밥먹으러가는사람 기분더럽게하지말고 장사잘된다고 배짱 디지네 그따위로장사하다 언젠간 망할꺼다","https://place.map.kakao.com/24188406","문배동육칼 본점","국수","3","서울 용산구
","0"
"1219","1","최악 입니다. 특히 위생이 눈뜨고 못 볼 정도 입니다. 여자 직원은 마스크도 쓰지 않은채 반찬 위에서 과자먹으며 부스러기 다 흘리고, 과자먹은 손으로 음식 손으로 만지는 것을 보았고 그때 음식점을 나왔어야 했다고 후회 중 입니다. 저는 매장 식사 였지만 포장은 더 최악 입니다. 대량 포장을 하던 중 육개장 위로 설거지 채반을 옮기더니 음식에 그 설거지 물들...","https://place.map.kakao.com/24188406","문배동육칼 본점","국수","3","서울 용산구
","0"
"1220","4","고기는 안먹어보긴했는데, 내장탕은 끝내준다  5/6 추가) 차돌이 맛에 비해 가격이 좀 쎄고, 고기 굽기가 불편하다.","https://place.map.kakao.com/8122347","평양집","육류,고기","2.6","서울 용산구
","1"
"1221","2","","https://place.map.kakao.com/8122347","평양집","육류,고기","2.6","서울 용산구
","0"
"1222","3","걍 머..","https://place.map.kakao.com/8122347","평양집","육류,고기","2.6","서울 용산구
","0"
"1223","5","다른건 모르겠지만 국밥은 정말 맛있다 잡내도 안나고 토렴해서 나오는게 정말 매력적이다","https://place.map.kakao.com/8122347","평양집","육류,고기","2.6","서울 용산구
","1"
"1224","2","","https://place.map.kakao.com/8122347","평양집","육류,고기","2.6","서울 용산구
","0"
"1225","5","미나리참기름 폴폴 볶밥 먹으러 옴니다","https://place.map.kakao.com/10693894","삼각지원대구탕 본점","매운탕,해물탕","2.7","서울 용산구
","1"
"1226","2","물컵에서 악취가 났어요.","https://place.map.kakao.com/10693894","삼각지원대구탕 본점","매운탕,해물탕","2.7","서울 용산구
","0"
"1227","4","국물시원하고 맛나요 낮술최고","https://place.map.kakao.com/10693894","삼각지원대구탕 본점","매운탕,해물탕","2.7","서울 용산구
","1"
"1228","5","","https://place.map.kakao.com/10693894","삼각지원대구탕 본점","매운탕,해물탕","2.7","서울 용산구
","1"
"1229","1","위생이 조금 부담스러운 삼각지 노포","https://place.map.kakao.com/10693894","삼각지원대구탕 본점","매운탕,해물탕","2.7","서울 용산구
","0"
"1230","5","대통령이 다녀간 옛집.   여기 연락없이 함부로 가지 마세요.  헛걸음 합니다. 금욜 오후 네시...한시간씩 걸려서 일부로 갔는데,  자기들 맘대로 금일영업종료..' 영업시간은 손님과의 약속이거늘... 배가 불렀다는거지..","https://place.map.kakao.com/13320353","옛집국수","국수","4.3","서울 용산구
","1"
"1231","5","계산안하고 도망가도   주인 할머니가 이해하고 넘어가주는곳.","https://place.map.kakao.com/13320353","옛집국수","국수","4.3","서울 용산구
","1"
"1232","5","윤석열이 먹튀한 집. 왜 먹튀햇는지 알겠다.","https://place.map.kakao.com/13320353","옛집국수","국수","4.3","서울 용산구
","1"
"1233","5","","https://place.map.kakao.com/13320353","옛집국수","국수","4.3","서울 용산구
","1"
"1234","4","대통령이 점심 때 다녀가신 곳.","https://place.map.kakao.com/13320353","옛집국수","국수","4.3","서울 용산구
","1"
"1235","5","22.05.17 화요일 맑음  콩국수 8000  주문하면 3분카레마냥 뚝딱하고 나옵니다 너무 맛있게 먹었어요 고소하고 든든해요  그리고 사장님 너무 온화하고 말씀을 이쁘게 하세요 먹고나면 기분이 좋아지는 곳입니다 혼밥하기도 최적의 장소임다  다음에 또 올거에요","https://place.map.kakao.com/283930207","효뜨","베트남음식","","서울 용산구
","1"
"1236","5","","https://place.map.kakao.com/283930207","효뜨","베트남음식","","서울 용산구
","1"
"1237","5","국수도 김밥도 뭐라 표현하기 어려울 정도로 든든하고 맛있는 곳. 일찍 열어 더 좋다.","https://place.map.kakao.com/283930207","효뜨","베트남음식","","서울 용산구
","1"
"1238","5","","https://place.map.kakao.com/283930207","효뜨","베트남음식","","서울 용산구
","1"
"1239","5","23때 자주 가던~ 20년 만에 찾았는데 맛은 여전히 맛있고 가게는 3배정도 커진거 같아요~ 혼자 멸치육수온국수랑 김밥 배 빵빵하게 먹고 갑니다^^","https://place.map.kakao.com/283930207","효뜨","베트남음식","","서울 용산구
","1"
"1240","5","","https://place.map.kakao.com/1958239830","오츠커피","카페","4.4","서울 용산구
","1"
"1241","3","아인슈페너 크림 맛있어요. 그치만 줄설정도는 또 아닌데... 매장분위기 좋아했는데 사람 급증한뒤론 내부에서 안먹어봤네요. 그리고 라떼는 진짜 특색없어요.. 차라리 근처 바마셀가시길..","https://place.map.kakao.com/1958239830","오츠커피","카페","4.4","서울 용산구
","0"
"1242","1","인스타보고 찾아갔는데요 아주 실망이 컸습니다  아인슈페너가 시그니쳐 음료라는데 왜 아인슈페너가 유명한거죠..?? 이게 왜 그렇게 맛있다고 입소문을 탔는지 의문이네요 찾아올 정도의 맛은 아닙니다 왜 여기가 그렇게 유명한 건지 모르겠네요 분위기가 엄청 좋은 것도 아니구요. 다신 안 갈 듯 합니다.  무엇보다도 직원분들 교육이 안된듯해 보였어요.  여기저기서 휴...","https://place.map.kakao.com/1958239830","오츠커피","카페","4.4","서울 용산구
","0"
"1243","1","평일도 대기있음 그러나 기다려 먹을 맛 아님 3대 아인슈페너 절대 아님. 누가 만들어준 타이틀인지… 이해 불가 크림은 뭐 거진 케이크 아이싱까지 가능할 거 같음 되직해서 음료보다는 디저트 느낌  뭐지?  왜 카카오 4점 넘지? 카카오 별점 신뢰하는 편인데 실망이 큽니다 별점 밸런스 위해 1점 드립니다","https://place.map.kakao.com/1958239830","오츠커피","카페","4.4","서울 용산구
","0"
"1244","5","아인슈페너 맛잇어욤","https://place.map.kakao.com/1958239830","오츠커피","카페","4.4","서울 용산구
","1"
"1245","1","하 그냥 일반 고등어구이집 가세요 9000원? ㅋㅋㅋㅋㅋ 나오는 거 반찬 이런 거 봤는데ㅋ  다시 가진 않을듯. 맛은 그냥 흔해요","https://place.map.kakao.com/16329490","대원식당","해물,생선","3.9","서울 용산구
","0"
"1246","5","정말 좋았습니다.","https://place.map.kakao.com/16329490","대원식당","해물,생선","3.9","서울 용산구
","1"
"1247","5","다시 가고 싶은 진짜배기 맛집","https://place.map.kakao.com/16329490","대원식당","해물,생선","3.9","서울 용산구
","1"
"1248","1","남자 사장인지 알바인지 서빙인지 건방져요 생선맛은 연탄불에 굽는거치곤 평범","https://place.map.kakao.com/16329490","대원식당","해물,생선","3.9","서울 용산구
","0"
"1249","1","서빙보는 젊은 남자분 밖에서 생선굽는 할머님한테 내가 세개 구우라면 굽는거지 몇인분이냐고 왜 물어봐 구우라면 굽지  나이 많이 드신 할머니께 그게 할 소리입니까?","https://place.map.kakao.com/16329490","대원식당","해물,생선","3.9","서울 용산구
","0"
"1250","3","","https://place.map.kakao.com/285654982","인바이티드","카페","3.6","서울 용산구
","0"
"1251","3","","https://place.map.kakao.com/285654982","인바이티드","카페","3.6","서울 용산구
","0"
"1252","4","","https://place.map.kakao.com/285654982","인바이티드","카페","3.6","서울 용산구
","1"
"1253","5","커피맛있네요~ 오랜만에 한잔더사먹고싶은 맛이었어요. 그레이라떼는 커피안들어가는지 몰랐는데 걍  두유맛이라 식후에먹긴 좀 별루.. 분위기랑 좌석간격도 괜찮고 근방 까페중 젤맘에들어요!","https://place.map.kakao.com/285654982","인바이티드","카페","3.6","서울 용산구
","1"
"1254","3","","https://place.map.kakao.com/285654982","인바이티드","카페","3.6","서울 용산구
","0"
"1255","4","만두가 진짜 씹는 순간 와! 싶을 정도로 맛있었어요. 짜장은 잘 모르겠고 탕수육도 맛있었어요.","https://place.map.kakao.com/13280285","명화원","중화요리","2.8","서울 용산구
","1"
"1256","2","조금 아쉬워요.","https://place.map.kakao.com/13280285","명화원","중화요리","2.8","서울 용산구
","0"
"1257","5","탕수육은 모르깄고 만두가 존맛탱","https://place.map.kakao.com/13280285","명화원","중화요리","2.8","서울 용산구
","1"
"1258","1","여러분들도 경험해보세요","https://place.map.kakao.com/13280285","명화원","중화요리","2.8","서울 용산구
","0"
"1259","2","블로그 믿지마세요 짜장면은 오뚜기 3분짜장보다 맛없고 짬뽕은 맛이 애매하고 탕수육은 쏘쏘 위생은 최악 주방 겁나 더러움 심각함","https://place.map.kakao.com/13280285","명화원","중화요리","2.8","서울 용산구
","0"
"1260","1","맛이 중요한게 아니에요. 그렇게 서비스 할꺼면 뭐하러 장사 하시나요.?  다신 안가고 주변에다가도 절대 가지 말라고 말해줄꺼에요","https://place.map.kakao.com/2036824361","용산양꼬치","양꼬치","3.1","서울 용산구
","0"
"1261","1","줄 기껏 서서 기다리고 있는데, 자리 나오니깐 오지도 않은 예약이라며, 기다리게함   안갈게요  아 참고로 예약은 4명이상만 받는다고 하네요. 뭔 논리인지","https://place.map.kakao.com/2036824361","용산양꼬치","양꼬치","3.1","서울 용산구
","0"
"1262","1","맛이 별로 없었습니다.","https://place.map.kakao.com/2036824361","용산양꼬치","양꼬치","3.1","서울 용산구
","0"
"1263","3","한번은 가볼만한 곳입니다.","https://place.map.kakao.com/2036824361","용산양꼬치","양꼬치","3.1","서울 용산구
","0"
"1264","3","양꼬치 대비 다소 퍽퍽살 숙주 필수","https://place.map.kakao.com/2036824361","용산양꼬치","양꼬치","3.1","서울 용산구
","0"
"1265","1","매운맛은 맛없게 맵기만 하고, 보통은 그냥 달기만 하고.. x스떡볶이가 훨씬나음","https://place.map.kakao.com/15659043","현선이네 용산본점","분식","3.2","서울 용산구
","0"
"1266","4","","https://place.map.kakao.com/15659043","현선이네 용산본점","분식","3.2","서울 용산구
","1"
"1267","3","예전보다 덜 맵고 달아진 감이 있습니다. 김밥은 늦은 시간임에도 촉촉하고 수제순대 꼭 드세요.  튀김에 맥주 곁들였다면 더 높은 점수를 드렸을거예요. 아마도  떡볶이만 조금 아쉬운집","https://place.map.kakao.com/15659043","현선이네 용산본점","분식","3.2","서울 용산구
","0"
"1268","5","","https://place.map.kakao.com/15659043","현선이네 용산본점","분식","3.2","서울 용산구
","1"
"1269","4","","https://place.map.kakao.com/15659043","현선이네 용산본점","분식","3.2","서울 용산구
","1"
"1270","5","반찬이 다양해서 넘 맛있어요!! 가리비, 조개 젓갈 등등 와사비도 생와사비라 좋았고,,김치 종류도 많아서 맛있어쑴 ㅎ 제 원픽은 가브리살이여! 냉쫄면은 그냥 그래여","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","1"
"1271","2","평일 4:30분쯤 갔는데 40분 기다리고 입장했습니다.  들어가자마자 세팅, 불판은 바로 준비해 주셨는데 메뉴판을 안 주셔서 한참 기다리다가 요청드려서 받았네요. 직원분들이 고기만 구워주시고 별다른 설명을 안 해주셔서 아쉬웠습니다. 분위기 때문인지 고기가 맛있는지는 모르겠고 방문해 본 걸로 만족하겠습니다.  그래도 김치찌개는 맛있었고 조개 젓갈이랑 곁들여 ...","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","0"
"1272","5","고깃집들은 남영돈 보고 배워라","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","1"
"1273","1","가봤다.끝","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","0"
"1274","3","한번은 가볼만한 고기집","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","0"
"1275","5","믿고 거를 음식 없이 전부 맛있음 ! 버섯크림파스타 왕추천","https://place.map.kakao.com/26925620","버뮤다삼각지","멕시칸,브라질","4.4","서울 용산구
","1"
"1276","4","직원들 친절하고 바베큐는 맛난편","https://place.map.kakao.com/26925620","버뮤다삼각지","멕시칸,브라질","4.4","서울 용산구
","1"
"1277","4","","https://place.map.kakao.com/26925620","버뮤다삼각지","멕시칸,브라질","4.4","서울 용산구
","1"
"1278","5","여기는~!!!! 진짜다  손님 오면 초대해서 가는 곳 넘나 존맛탱","https://place.map.kakao.com/26925620","버뮤다삼각지","멕시칸,브라질","4.4","서울 용산구
","1"
"1279","4","맥주랑 쭉쭉 들어가는 맛  몇년전에 갔던덴데 아직두 건재하게 있당  맛있어요 사장님 먼가 힙해 ","https://place.map.kakao.com/26925620","버뮤다삼각지","멕시칸,브라질","4.4","서울 용산구
","1"
"1280","5","금요일 저녁 여섯시반에 테이블링 예약했을 때 대기번호 14번 받음. 회전율이 높지 않아서 2시간 기다려 여덟시 반에 들어감 미나리 항정살은 소스에 찍어먹으면 매콤+항정살의 고소함+미나리 향이 어우러져서 맛맛. 감태 낙지젓갈 주먹밥은 매우 쏘쏘 안 시켜도 상관없는 메뉴. 근데 명란 순두부 안 시키면 대대대후회함 얼큰한 메뉴라고 생각해서 시켰는데 하얀 국물이라...","https://place.map.kakao.com/751650490","주식","한식","4.5","서울 용산구
","1"
"1281","5","","https://place.map.kakao.com/751650490","주식","한식","4.5","서울 용산구
","1"
"1282","4","웨이팅이 있어 아쉽지만 분위기도 좋고 모든 안주가 맛났어요","https://place.map.kakao.com/751650490","주식","한식","4.5","서울 용산구
","1"
"1283","5","","https://place.map.kakao.com/751650490","주식","한식","4.5","서울 용산구
","1"
"1284","5","저의 단골술집. 모든 안주에 정성과 진심이. 정말 좋아요!!","https://place.map.kakao.com/751650490","주식","한식","4.5","서울 용산구
","1"
"1285","5","","https://place.map.kakao.com/23699720","정인면옥 본점","냉면","3.5","서울 영등포구
","1"
"1286","5","매우맛있다 또먹고싶다 ㅜㅜ","https://place.map.kakao.com/23699720","정인면옥 본점","냉면","3.5","서울 영등포구
","1"
"1287","3","맛은 나무랄데가 없으나 서버분들이 주문순서 상관없이 서빙하시고는 음식 취소해드릴께요 그럼 하시는 부분은 좀 아쉬웠네요","https://place.map.kakao.com/23699720","정인면옥 본점","냉면","3.5","서울 영등포구
","0"
"1288","4","","https://place.map.kakao.com/23699720","정인면옥 본점","냉면","3.5","서울 영등포구
","1"
"1289","5","깔끔한 아롱사태에 평냉 같이 먹으니 최고네요 냉면 육수 굿굿","https://place.map.kakao.com/23699720","정인면옥 본점","냉면","3.5","서울 영등포구
","1"
"1290","3","사람 엄청 많지만 음식은 빨리나와 좋네요. 맛은 무난했습니다.:)","https://place.map.kakao.com/22211975","하동관 국회의사당역직영점","곰탕","3.2","서울 영등포구
","0"
"1291","1","명성에 비해 실망스러웠던 기억...","https://place.map.kakao.com/22211975","하동관 국회의사당역직영점","곰탕","3.2","서울 영등포구
","0"
"1292","1","24시간 연중무휴 아님 월요일 오전 6시 기준 영업하지 않음  헛걸음 함 ","https://place.map.kakao.com/22211975","하동관 국회의사당역직영점","곰탕","3.2","서울 영등포구
","0"
"1293","5","몸보신","https://place.map.kakao.com/22211975","하동관 국회의사당역직영점","곰탕","3.2","서울 영등포구
","1"
"1294","5","서여의도에 사우나가 없는 이유,,,, 뜨끈한 곰탕국물이 묵은 피로를 싹 씻겨주니까,, ㅎ","https://place.map.kakao.com/22211975","하동관 국회의사당역직영점","곰탕","3.2","서울 영등포구
","1"
"1295","5","#먹자마자 #서울 일기 결론: 추천ㅇ 재방문ㅇ  •겨울에 예약하고간 5시타임 창가자리 좋았음","https://place.map.kakao.com/27353169","세상의모든아침 여의도점","양식","3","서울 영등포구
","1"
"1296","4","한달전에 예약하면 창가자리 가능 맛보단 뷰 보러 가는 곳 뷰 치고 가격은 괜찮","https://place.map.kakao.com/27353169","세상의모든아침 여의도점","양식","3","서울 영등포구
","1"
"1297","1","딱 인스타용 식당... 멋진 뷰, 깔끔한 인테리어, 예쁜 음식 말고는 아무것도 없는데 너무 비쌈ㄷ","https://place.map.kakao.com/27353169","세상의모든아침 여의도점","양식","3","서울 영등포구
","0"
"1298","5","반드시 여기서 현 여자친구와 결혼할 겁니다","https://place.map.kakao.com/27353169","세상의모든아침 여의도점","양식","3","서울 영등포구
","1"
"1299","1","3년전에도ㅠ이정도였나 싶을정도로 개실망.. 이걸 이금ㅇㅔ 판다고..?? 그냥 삼겹살 먹으러가세요","https://place.map.kakao.com/27353169","세상의모든아침 여의도점","양식","3","서울 영등포구
","0"
